-146.24,9.586163873033922e-7,-4.228746856879009e-6
-146.23,9.753344784512688e-7,-4.229157417480243e-6
-146.22,9.920682959699032e-7,-4.2295065098734355e-6
-146.21,1.0088176252805312e-6,-4.229794015502266e-6
-146.2,1.0255822518044031e-6,-4.2300198158104154e-6
-146.19,1.0423619609627313e-6,-4.230183792241567e-6
-146.18,1.0591565381767648e-6,-4.230285826239402e-6
-146.17,1.0759657688677525e-6,-4.2303257992476e-6
-146.16,1.0927894384569073e-6,-4.230303592709842e-6
-146.15,1.1096273323654782e-6,-4.230219088069811e-6
-146.14,1.1264792360147026e-6,-4.2300721667711875e-6
-146.13,1.143344934825829e-6,-4.229862710257652e-6
-146.12,1.16022421422007e-6,-4.229590599972886e-6
-146.11,1.1771168596186756e-6,-4.22925571736057e-6
-146.1,1.1940226564428936e-6,-4.228857943864388e-6
-146.09,1.210945035597411e-6,-4.2283925820006755e-6
-146.08,1.2278816822381382e-6,-4.227862151261666e-6
-146.07,1.2448307987894557e-6,-4.227268521421977e-6
-146.06,1.2617921484533823e-6,-4.226611601833868e-6
-146.05,1.2787654944318982e-6,-4.225891301849593e-6
-146.04,1.2957505999270195e-6,-4.22510753082141e-6
-146.03,1.3127472281407525e-6,-4.224260198101572e-6
-146.02,1.3297551422751138e-6,-4.223349213042338e-6
-146.01,1.3467741055320847e-6,-4.222374484995963e-6
-146.,1.3638038811136815e-6,-4.221335923314703e-6
-145.99,1.3808442322219221e-6,-4.220233437350815e-6
-145.98,1.3978949220587868e-6,-4.2190669364565545e-6
-145.97,1.4149557138262927e-6,-4.217836329984179e-6
-145.96,1.4320263707264446e-6,-4.216541527285942e-6
-145.95,1.4491066559612603e-6,-4.215182437714101e-6
-145.94,1.4661963327327202e-6,-4.213758970620913e-6
-145.93,1.4832951642428419e-6,-4.2122710353586324e-6
-145.92,1.5004029136936416e-6,-4.210718541279516e-6
-145.91,1.5175193442871007e-6,-4.209101397735822e-6
-145.9,1.5346442192252363e-6,-4.207419514079804e-6
-145.89,1.5517773017100525e-6,-4.205672799663719e-6
-145.88,1.5689183549435687e-6,-4.203861163839822e-6
-145.87,1.586067142127763e-6,-4.201984515960371e-6
-145.86,1.6032234264646541e-6,-4.200042765377622e-6
-145.85,1.6203869711562594e-6,-4.198035821443828e-6
-145.84,1.6375575394045582e-6,-4.195963593511249e-6
-145.83,1.6547348944115686e-6,-4.193825990932141e-6
-145.82,1.6719187993792958e-6,-4.191622923058759e-6
-145.81,1.689109017509756e-6,-4.1893542992433555e-6
-145.8,1.7063053120049313e-6,-4.187020028838193e-6
-145.79,1.7235074460668377e-6,-4.184620021195525e-6
-145.78,1.74071518289748e-6,-4.1821541856676065e-6
-145.77,1.757928285698876e-6,-4.179622431606694e-6
-145.76,1.7751465176730073e-6,-4.177024668365044e-6
-145.75,1.7923696420218898e-6,-4.174360805294915e-6
-145.74,1.8095974219475409e-6,-4.171630751748558e-6
-145.73,1.8268296206519408e-6,-4.168834417078235e-6
-145.72,1.8440668726314268e-6,-4.165970224602991e-6
-145.71,1.861311543870352e-6,-4.163033644508063e-6
-145.7,1.8785599012134686e-6,-4.160030549346535e-6
-145.69,1.895811689299788e-6,-4.1569608801306774e-6
